time_s,dur_5_ms,dur_25_ms,dur_100_ms,dur_250_ms
0.095188,1.000000,1.000000,0.952068,0.380816
0.095208,1.000000,1.000000,0.952276,0.380900
0.095229,1.000000,1.000000,0.952485,0.380983
0.095250,1.000000,1.000000,0.952693,0.381066
0.095271,1.000000,1.000000,0.952901,0.381150
0.095292,1.000000,1.000000,0.953110,0.381233
0.095312,1.000000,1.000000,0.953318,0.381316
0.095333,1.000000,1.000000,0.953526,0.381400
0.095354,1.000000,1.000000,0.953735,0.381483
0.095375,1.000000,1.000000,0.953943,0.381566
0.095396,1.000000,1.000000,0.954151,0.381650
0.095417,1.000000,1.000000,0.954359,0.381733
0.095437,1.000000,1.000000,0.954568,0.381816
0.095458,1.000000,1.000000,0.954776,0.381900
0.095479,1.000000,1.000000,0.954984,0.381983
0.095500,1.000000,1.000000,0.955193,0.382066
0.095521,1.000000,1.000000,0.955401,0.382149
0.095542,1.000000,1.000000,0.955609,0.382233
0.095563,1.000000,1.000000,0.955818,0.382316
0.095583,1.000000,1.000000,0.956026,0.382399
0.095604,1.000000,1.000000,0.956234,0.382483
0.095625,1.000000,1.000000,0.956443,0.382566
0.095646,1.000000,1.000000,0.956651,0.382649
0.095667,1.000000,1.000000,0.956859,0.382733
0.095688,1.000000,1.000000,0.957068,0.382816
0.095708,1.000000,1.000000,0.957276,0.382899
0.095729,1.000000,1.000000,0.957484,0.382983
0.095750,1.000000,1.000000,0.957693,0.383066
0.095771,1.000000,1.000000,0.957901,0.383149
0.095792,1.000000,1.000000,0.958109,0.383233
0.095812,1.000000,1.000000,0.958318,0.383316
0.095833,1.000000,1.000000,0.958526,0.383399
0.095854,1.000000,1.000000,0.958734,0.383483
0.095875,1.000000,1.000000,0.958942,0.383566
0.095896,1.000000,1.000000,0.959151,0.383649
0.095917,1.000000,1.000000,0.959359,0.383733
0.095937,1.000000,1.000000,0.959567,0.383816
0.095958,1.000000,1.000000,0.959776,0.383899
0.095979,1.000000,1.000000,0.959984,0.383983
0.096000,1.000000,1.000000,0.960192,0.384066
0.096021,1.000000,1.000000,0.960401,0.384149
0.096042,1.000000,1.000000,0.960609,0.384233
0.096062,1.000000,1.000000,0.960817,0.384316
0.096083,1.000000,1.000000,0.961026,0.384399
0.096104,1.000000,1.000000,0.961234,0.384483
0.096125,1.000000,1.000000,0.961442,0.384566
0.096146,1.000000,1.000000,0.961651,0.384649
0.096167,1.000000,1.000000,0.961859,0.384733
0.096188,1.000000,1.000000,0.962067,0.384816
0.096208,1.000000,1.000000,0.962276,0.384899
0.096229,1.000000,1.000000,0.962484,0.384983
0.096250,1.000000,1.000000,0.962692,0.385066
0.096271,1.000000,1.000000,0.962901,0.385149
0.096292,1.000000,1.000000,0.963109,0.385233
0.096313,1.000000,1.000000,0.963317,0.385316
0.096333,1.000000,1.000000,0.963525,0.385399
0.096354,1.000000,1.000000,0.963734,0.385483
0.096375,1.000000,1.000000,0.963942,0.385566
0.096396,1.000000,1.000000,0.964150,0.385649
0.096417,1.000000,1.000000,0.964359,0.385733
0.096437,1.000000,1.000000,0.964567,0.385816
0.096458,1.000000,1.000000,0.964775,0.385899
0.096479,1.000000,1.000000,0.964984,0.385983
0.096500,1.000000,1.000000,0.965192,0.386066
0.096521,1.000000,1.000000,0.965400,0.386149
0.096542,1.000000,1.000000,0.965609,0.386233
0.096562,1.000000,1.000000,0.965817,0.386316
0.096583,1.000000,1.000000,0.966025,0.386399
0.096604,1.000000,1.000000,0.966234,0.386483
0.096625,1.000000,1.000000,0.966442,0.386566
0.096646,1.000000,1.000000,0.966650,0.386649
0.096667,1.000000,1.000000,0.966859,0.386732
0.096688,1.000000,1.000000,0.967067,0.386816
0.096708,1.000000,1.000000,0.967275,0.386899
0.096729,1.000000,1.000000,0.967484,0.386982
0.096750,1.000000,1.000000,0.967692,0.387066
0.096771,1.000000,1.000000,0.967900,0.387149
0.096792,1.000000,1.000000,0.968108,0.387232
0.096813,1.000000,1.000000,0.968317,0.387316
0.096833,1.000000,1.000000,0.968525,0.387399
0.096854,1.000000,1.000000,0.968733,0.387482
0.096875,1.000000,1.000000,0.968942,0.387566
0.096896,1.000000,1.000000,0.969150,0.387649
0.096917,1.000000,1.000000,0.969358,0.387732
0.096937,1.000000,1.000000,0.969567,0.387816
0.096958,1.000000,1.000000,0.969775,0.387899
0.096979,1.000000,1.000000,0.969983,0.387982
0.097000,1.000000,1.000000,0.970192,0.388066
0.097021,1.000000,1.000000,0.970400,0.388149
0.097042,1.000000,1.000000,0.970608,0.388232
0.097062,1.000000,1.000000,0.970817,0.388316
0.097083,1.000000,1.000000,0.971025,0.388399
0.097104,1.000000,1.000000,0.971233,0.388482
0.097125,1.000000,1.000000,0.971442,0.388566
0.097146,1.000000,1.000000,0.971650,0.388649
0.097167,1.000000,1.000000,0.971858,0.388732
0.097187,1.000000,1.000000,0.972067,0.388816
0.097208,1.000000,1.000000,0.972275,0.388899
0.097229,1.000000,1.000000,0.972483,0.388982
0.097250,1.000000,1.000000,0.972691,0.389066
0.097271,1.000000,1.000000,0.972900,0.389149
0.097292,1.000000,1.000000,0.973108,0.389232
0.097313,1.000000,1.000000,0.973316,0.389316
0.097333,1.000000,1.000000,0.973525,0.389399
0.097354,1.000000,1.000000,0.973733,0.389482
0.097375,1.000000,1.000000,0.973941,0.389566
0.097396,1.000000,1.000000,0.974150,0.389649
0.097417,1.000000,1.000000,0.974358,0.389732
0.097438,1.000000,1.000000,0.974566,0.389816
0.097458,1.000000,1.000000,0.974775,0.389899
0.097479,1.000000,1.000000,0.974983,0.389982
0.097500,1.000000,1.000000,0.975191,0.390066
0.097521,1.000000,1.000000,0.975400,0.390149
0.097542,1.000000,1.000000,0.975608,0.390232
0.097562,1.000000,1.000000,0.975816,0.390316
0.097583,1.000000,1.000000,0.976025,0.390399
0.097604,1.000000,1.000000,0.976233,0.390482
0.097625,1.000000,1.000000,0.976441,0.390566
0.097646,1.000000,1.000000,0.976650,0.390649
0.097667,1.000000,1.000000,0.976858,0.390732
0.097687,1.000000,1.000000,0.977066,0.390816
0.097708,1.000000,1.000000,0.977274,0.390899
0.097729,1.000000,1.000000,0.977483,0.390982
0.097750,1.000000,1.000000,0.977691,0.391066
0.097771,1.000000,1.000000,0.977899,0.391149
0.097792,1.000000,1.000000,0.978108,0.391232
0.097813,1.000000,1.000000,0.978316,0.391315
0.097833,1.000000,1.000000,0.978524,0.391399
0.097854,1.000000,1.000000,0.978733,0.391482
0.097875,1.000000,1.000000,0.978941,0.391565
0.097896,1.000000,1.000000,0.979149,0.391649
0.097917,1.000000,1.000000,0.979358,0.391732
0.097938,1.000000,1.000000,0.979566,0.391815
0.097958,1.000000,1.000000,0.979774,0.391899
0.097979,1.000000,1.000000,0.979983,0.391982
0.098000,1.000000,1.000000,0.980191,0.392065
0.098021,1.000000,1.000000,0.980399,0.392149
0.098042,1.000000,1.000000,0.980608,0.392232
0.098063,1.000000,1.000000,0.980816,0.392315
0.098083,1.000000,1.000000,0.981024,0.392399
0.098104,1.000000,1.000000,0.981233,0.392482
0.098125,1.000000,1.000000,0.981441,0.392565
0.098146,1.000000,1.000000,0.981649,0.392649
0.098167,1.000000,1.000000,0.981857,0.392732
0.098187,1.000000,1.000000,0.982066,0.392815
0.098208,1.000000,1.000000,0.982274,0.392899
0.098229,1.000000,1.000000,0.982482,0.392982
0.098250,1.000000,1.000000,0.982691,0.393065
0.098271,1.000000,1.000000,0.982899,0.393149
0.098292,1.000000,1.000000,0.983107,0.393232
0.098312,1.000000,1.000000,0.983316,0.393315
0.098333,1.000000,1.000000,0.983524,0.393399
0.098354,1.000000,1.000000,0.983732,0.393482
0.098375,1.000000,1.000000,0.983941,0.393565
0.098396,1.000000,1.000000,0.984149,0.393649
0.098417,1.000000,1.000000,0.984357,0.393732
0.098438,1.000000,1.000000,0.984566,0.393815
0.098458,1.000000,1.000000,0.984774,0.393899
0.098479,1.000000,1.000000,0.984982,0.393982
0.098500,1.000000,1.000000,0.985191,0.394065
0.098521,1.000000,1.000000,0.985399,0.394149
0.098542,1.000000,1.000000,0.985607,0.394232
0.098563,1.000000,1.000000,0.985816,0.394315
0.098583,1.000000,1.000000,0.986024,0.394399
0.098604,1.000000,1.000000,0.986232,0.394482
0.098625,1.000000,1.000000,0.986440,0.394565
0.098646,1.000000,1.000000,0.986649,0.394649
0.098667,1.000000,1.000000,0.986857,0.394732
0.098687,1.000000,1.000000,0.987065,0.394815
0.098708,1.000000,1.000000,0.987274,0.394899
0.098729,1.000000,1.000000,0.987482,0.394982
0.098750,1.000000,1.000000,0.987690,0.395065
0.098771,1.000000,1.000000,0.987899,0.395149
0.098792,1.000000,1.000000,0.988107,0.395232
0.098812,1.000000,1.000000,0.988315,0.395315
0.098833,1.000000,1.000000,0.988524,0.395399
0.098854,1.000000,1.000000,0.988732,0.395482
0.098875,1.000000,1.000000,0.988940,0.395565
0.098896,1.000000,1.000000,0.989149,0.395649
0.098917,1.000000,1.000000,0.989357,0.395732
0.098937,1.000000,1.000000,0.989565,0.395815
0.098958,1.000000,1.000000,0.989774,0.395898
0.098979,1.000000,1.000000,0.989982,0.395982
0.099000,1.000000,1.000000,0.990190,0.396065
0.099021,1.000000,1.000000,0.990399,0.396148
0.099042,1.000000,1.000000,0.990607,0.396232
0.099063,1.000000,1.000000,0.990815,0.396315
0.099083,1.000000,1.000000,0.991023,0.396398
0.099104,1.000000,1.000000,0.991232,0.396482
0.099125,1.000000,1.000000,0.991440,0.396565
0.099146,1.000000,1.000000,0.991648,0.396648
0.099167,1.000000,1.000000,0.991857,0.396732
0.099188,1.000000,1.000000,0.992065,0.396815
0.099208,1.000000,1.000000,0.992273,0.396898
0.099229,1.000000,1.000000,0.992482,0.396982
0.099250,1.000000,1.000000,0.992690,0.397065
0.099271,1.000000,1.000000,0.992898,0.397148
0.099292,1.000000,1.000000,0.993107,0.397232
0.099312,1.000000,1.000000,0.993315,0.397315
0.099333,1.000000,1.000000,0.993523,0.397398
0.099354,1.000000,1.000000,0.993732,0.397482
0.099375,1.000000,1.000000,0.993940,0.397565
0.099396,1.000000,1.000000,0.994148,0.397648
0.099417,1.000000,1.000000,0.994357,0.397732
0.099437,1.000000,1.000000,0.994565,0.397815
0.099458,1.000000,1.000000,0.994773,0.397898
0.099479,1.000000,1.000000,0.994982,0.397982
0.099500,1.000000,1.000000,0.995190,0.398065
0.099521,1.000000,1.000000,0.995398,0.398148
0.099542,1.000000,1.000000,0.995606,0.398232
0.099563,1.000000,1.000000,0.995815,0.398315
0.099583,1.000000,1.000000,0.996023,0.398398
0.099604,1.000000,1.000000,0.996231,0.398482
0.099625,1.000000,1.000000,0.996440,0.398565
0.099646,1.000000,1.000000,0.996648,0.398648
0.099667,1.000000,1.000000,0.996856,0.398732
0.099688,1.000000,1.000000,0.997065,0.398815
0.099708,1.000000,1.000000,0.997273,0.398898
0.099729,1.000000,1.000000,0.997481,0.398982
0.099750,1.000000,1.000000,0.997690,0.399065
0.099771,1.000000,1.000000,0.997898,0.399148
0.099792,1.000000,1.000000,0.998106,0.399232
0.099813,1.000000,1.000000,0.998315,0.399315
0.099833,1.000000,1.000000,0.998523,0.399398
0.099854,1.000000,1.000000,0.998731,0.399482
0.099875,1.000000,1.000000,0.998940,0.399565
0.099896,1.000000,1.000000,0.999148,0.399648
0.099917,1.000000,1.000000,0.999356,0.399732
0.099937,1.000000,1.000000,0.999565,0.399815
0.099958,1.000000,1.000000,0.999773,0.399898
0.099979,1.000000,1.000000,0.999981,0.399982
0.100000,1.000000,1.000000,1.000000,0.400065
0.100021,1.000000,1.000000,1.000000,0.400148
0.100042,1.000000,1.000000,1.000000,0.400232
0.100062,1.000000,1.000000,1.000000,0.400315
0.100083,1.000000,1.000000,1.000000,0.400398
0.100104,1.000000,1.000000,1.000000,0.400481
0.100125,1.000000,1.000000,1.000000,0.400565
0.100146,1.000000,1.000000,1.000000,0.400648
0.100167,1.000000,1.000000,1.000000,0.400731
0.100188,1.000000,1.000000,1.000000,0.400815
0.100208,1.000000,1.000000,1.000000,0.400898
0.100229,1.000000,1.000000,1.000000,0.400981
0.100250,1.000000,1.000000,1.000000,0.401065
0.100271,1.000000,1.000000,1.000000,0.401148
0.100292,1.000000,1.000000,1.000000,0.401231
0.100313,1.000000,1.000000,1.000000,0.401315
0.100333,1.000000,1.000000,1.000000,0.401398
0.100354,1.000000,1.000000,1.000000,0.401481
0.100375,1.000000,1.000000,1.000000,0.401565
0.100396,1.000000,1.000000,1.000000,0.401648
0.100417,1.000000,1.000000,1.000000,0.401731
0.100437,1.000000,1.000000,1.000000,0.401815
0.100458,1.000000,1.000000,1.000000,0.401898
0.100479,1.000000,1.000000,1.000000,0.401981
0.100500,1.000000,1.000000,1.000000,0.402065
0.100521,1.000000,1.000000,1.000000,0.402148
0.100542,1.000000,1.000000,1.000000,0.402231
0.100562,1.000000,1.000000,1.000000,0.402315
0.100583,1.000000,1.000000,1.000000,0.402398
0.100604,1.000000,1.000000,1.000000,0.402481
0.100625,1.000000,1.000000,1.000000,0.402565
0.100646,1.000000,1.000000,1.000000,0.402648
0.100667,1.000000,1.000000,1.000000,0.402731
0.100687,1.000000,1.000000,1.000000,0.402815
0.100708,1.000000,1.000000,1.000000,0.402898
0.100729,1.000000,1.000000,1.000000,0.402981
0.100750,1.000000,1.000000,1.000000,0.403065
0.100771,1.000000,1.000000,1.000000,0.403148
0.100792,1.000000,1.000000,1.000000,0.403231
0.100813,1.000000,1.000000,1.000000,0.403315
0.100833,1.000000,1.000000,1.000000,0.403398
0.100854,1.000000,1.000000,1.000000,0.403481
0.100875,1.000000,1.000000,1.000000,0.403565
0.100896,1.000000,1.000000,1.000000,0.403648
0.100917,1.000000,1.000000,1.000000,0.403731
0.100938,1.000000,1.000000,1.000000,0.403815
0.100958,1.000000,1.000000,1.000000,0.403898
0.100979,1.000000,1.000000,1.000000,0.403981
0.101000,1.000000,1.000000,1.000000,0.404065
0.101021,1.000000,1.000000,1.000000,0.404148
0.101042,1.000000,1.000000,1.000000,0.404231
0.101062,1.000000,1.000000,1.000000,0.404315
0.101083,1.000000,1.000000,1.000000,0.404398
0.101104,1.000000,1.000000,1.000000,0.404481
0.101125,1.000000,1.000000,1.000000,0.404565
0.101146,1.000000,1.000000,1.000000,0.404648
0.101167,1.000000,1.000000,1.000000,0.404731
0.101187,1.000000,1.000000,1.000000,0.404815
0.101208,1.000000,1.000000,1.000000,0.404898
0.101229,1.000000,1.000000,1.000000,0.404981
0.101250,1.000000,1.000000,1.000000,0.405064
0.101271,1.000000,1.000000,1.000000,0.405148
0.101292,1.000000,1.000000,1.000000,0.405231
0.101313,1.000000,1.000000,1.000000,0.405314
0.101333,1.000000,1.000000,1.000000,0.405398
0.101354,1.000000,1.000000,1.000000,0.405481
0.101375,1.000000,1.000000,1.000000,0.405564
0.101396,1.000000,1.000000,1.000000,0.405648
0.101417,1.000000,1.000000,1.000000,0.405731
0.101438,1.000000,1.000000,1.000000,0.405814
0.101458,1.000000,1.000000,1.000000,0.405898
0.101479,1.000000,1.000000,1.000000,0.405981
0.101500,1.000000,1.000000,1.000000,0.406064
0.101521,1.000000,1.000000,1.000000,0.406148
0.101542,1.000000,1.000000,1.000000,0.406231
0.101562,1.000000,1.000000,1.000000,0.406314
0.101583,1.000000,1.000000,1.000000,0.406398
0.101604,1.000000,1.000000,1.000000,0.406481
0.101625,1.000000,1.000000,1.000000,0.406564
0.101646,1.000000,1.000000,1.000000,0.406648
0.101667,1.000000,1.000000,1.000000,0.406731
0.101687,1.000000,1.000000,1.000000,0.406814
0.101708,1.000000,1.000000,1.000000,0.406898
0.101729,1.000000,1.000000,1.000000,0.406981
0.101750,1.000000,1.000000,1.000000,0.407064
0.101771,1.000000,1.000000,1.000000,0.407148
0.101792,1.000000,1.000000,1.000000,0.407231
0.101812,1.000000,1.000000,1.000000,0.407314
0.101833,1.000000,1.000000,1.000000,0.407398
0.101854,1.000000,1.000000,1.000000,0.407481
0.101875,1.000000,1.000000,1.000000,0.407564
0.101896,1.000000,1.000000,1.000000,0.407648
0.101917,1.000000,1.000000,1.000000,0.407731
0.101938,1.000000,1.000000,1.000000,0.407814
0.101958,1.000000,1.000000,1.000000,0.407898
0.101979,1.000000,1.000000,1.000000,0.407981
0.102000,1.000000,1.000000,1.000000,0.408064
0.102021,1.000000,1.000000,1.000000,0.408148
0.102042,1.000000,1.000000,1.000000,0.408231
0.102063,1.000000,1.000000,1.000000,0.408314
0.102083,1.000000,1.000000,1.000000,0.408398
0.102104,1.000000,1.000000,1.000000,0.408481
0.102125,1.000000,1.000000,1.000000,0.408564
0.102146,1.000000,1.000000,1.000000,0.408648
0.102167,1.000000,1.000000,1.000000,0.408731
0.102187,1.000000,1.000000,1.000000,0.408814
0.102208,1.000000,1.000000,1.000000,0.408898
0.102229,1.000000,1.000000,1.000000,0.408981
0.102250,1.000000,1.000000,1.000000,0.409064
0.102271,1.000000,1.000000,1.000000,0.409148
0.102292,1.000000,1.000000,1.000000,0.409231
0.102312,1.000000,1.000000,1.000000,0.409314
0.102333,1.000000,1.000000,1.000000,0.409398
0.102354,1.000000,1.000000,1.000000,0.409481
0.102375,1.000000,1.000000,1.000000,0.409564
0.102396,1.000000,1.000000,1.000000,0.409647
0.102417,1.000000,1.000000,1.000000,0.409731
0.102438,1.000000,1.000000,1.000000,0.409814
0.102458,1.000000,1.000000,1.000000,0.409897
0.102479,1.000000,1.000000,1.000000,0.409981
0.102500,1.000000,1.000000,1.000000,0.410064
0.102521,1.000000,1.000000,1.000000,0.410147
0.102542,1.000000,1.000000,1.000000,0.410231
0.102563,1.000000,1.000000,1.000000,0.410314
0.102583,1.000000,1.000000,1.000000,0.410397
0.102604,1.000000,1.000000,1.000000,0.410481
0.102625,1.000000,1.000000,1.000000,0.410564
0.102646,1.000000,1.000000,1.000000,0.410647
0.102667,1.000000,1.000000,1.000000,0.410731
0.102688,1.000000,1.000000,1.000000,0.410814
0.102708,1.000000,1.000000,1.000000,0.410897
0.102729,1.000000,1.000000,1.000000,0.410981
0.102750,1.000000,1.000000,1.000000,0.411064
0.102771,1.000000,1.000000,1.000000,0.411147
0.102792,1.000000,1.000000,1.000000,0.411231
0.102812,1.000000,1.000000,1.000000,0.411314
0.102833,1.000000,1.000000,1.000000,0.411397
0.102854,1.000000,1.000000,1.000000,0.411481
0.102875,1.000000,1.000000,1.000000,0.411564
0.102896,1.000000,1.000000,1.000000,0.411647
0.102917,1.000000,1.000000,1.000000,0.411731
0.102937,1.000000,1.000000,1.000000,0.411814
0.102958,1.000000,1.000000,1.000000,0.411897
0.102979,1.000000,1.000000,1.000000,0.411981
0.103000,1.000000,1.000000,1.000000,0.412064
0.103021,1.000000,1.000000,1.000000,0.412147
0.103042,1.000000,1.000000,1.000000,0.412231
0.103063,1.000000,1.000000,1.000000,0.412314
0.103083,1.000000,1.000000,1.000000,0.412397
0.103104,1.000000,1.000000,1.000000,0.412481
0.103125,1.000000,1.000000,1.000000,0.412564
0.103146,1.000000,1.000000,1.000000,0.412647
0.103167,1.000000,1.000000,1.000000,0.412731
0.103188,1.000000,1.000000,1.000000,0.412814
0.103208,1.000000,1.000000,1.000000,0.412897
0.103229,1.000000,1.000000,1.000000,0.412981
0.103250,1.000000,1.000000,1.000000,0.413064
0.103271,1.000000,1.000000,1.000000,0.413147
0.103292,1.000000,1.000000,1.000000,0.413231
0.103312,1.000000,1.000000,1.000000,0.413314
0.103333,1.000000,1.000000,1.000000,0.413397
0.103354,1.000000,1.000000,1.000000,0.413481
0.103375,1.000000,1.000000,1.000000,0.413564
0.103396,1.000000,1.000000,1.000000,0.413647
0.103417,1.000000,1.000000,1.000000,0.413731
0.103437,1.000000,1.000000,1.000000,0.413814
0.103458,1.000000,1.000000,1.000000,0.413897
0.103479,1.000000,1.000000,1.000000,0.413981
0.103500,1.000000,1.000000,1.000000,0.414064
0.103521,1.000000,1.000000,1.000000,0.414147
0.103542,1.000000,1.000000,1.000000,0.414230
0.103562,1.000000,1.000000,1.000000,0.414314
0.103583,1.000000,1.000000,1.000000,0.414397
0.103604,1.000000,1.000000,1.000000,0.414480
0.103625,1.000000,1.000000,1.000000,0.414564
0.103646,1.000000,1.000000,1.000000,0.414647
0.103667,1.000000,1.000000,1.000000,0.414730
0.103688,1.000000,1.000000,1.000000,0.414814
0.103708,1.000000,1.000000,1.000000,0.414897
0.103729,1.000000,1.000000,1.000000,0.414980
0.103750,1.000000,1.000000,1.000000,0.415064
0.103771,1.000000,1.000000,1.000000,0.415147
0.103792,1.000000,1.000000,1.000000,0.415230
0.103813,1.000000,1.000000,1.000000,0.415314
0.103833,1.000000,1.000000,1.000000,0.415397
0.103854,1.000000,1.000000,1.000000,0.415480
0.103875,1.000000,1.000000,1.000000,0.415564
0.103896,1.000000,1.000000,1.000000,0.415647
0.103917,1.000000,1.000000,1.000000,0.415730
0.103937,1.000000,1.000000,1.000000,0.415814
0.103958,1.000000,1.000000,1.000000,0.415897
0.103979,1.000000,1.000000,1.000000,0.415980
0.104000,1.000000,1.000000,1.000000,0.416064
0.104021,1.000000,1.000000,1.000000,0.416147
0.104042,1.000000,1.000000,1.000000,0.416230
0.104062,1.000000,1.000000,1.000000,0.416314
0.104083,1.000000,1.000000,1.000000,0.416397
0.104104,1.000000,1.000000,1.000000,0.416480
0.104125,1.000000,1.000000,1.000000,0.416564
0.104146,1.000000,1.000000,1.000000,0.416647
0.104167,1.000000,1.000000,1.000000,0.416730
0.104188,1.000000,1.000000,1.000000,0.416814
0.104208,1.000000,1.000000,1.000000,0.416897
0.104229,1.000000,1.000000,1.000000,0.416980
0.104250,1.000000,1.000000,1.000000,0.417064
0.104271,1.000000,1.000000,1.000000,0.417147
0.104292,1.000000,1.000000,1.000000,0.417230
0.104313,1.000000,1.000000,1.000000,0.417314
0.104333,1.000000,1.000000,1.000000,0.417397
0.104354,1.000000,1.000000,1.000000,0.417480
0.104375,1.000000,1.000000,1.000000,0.417564
